Query	Reference	Core	Accessory
12754_5#18	12754_5#26	0.0	0.00067611906
12754_5#18	12754_5#28	0.0051651057	0.12229323
12754_5#18	12754_5#3	0.0038995547	0.094638675
12754_5#18	12754_5#30	0.037070815	0.44785857
12754_5#18	12754_5#32	0.0051187347	0.08847934
12754_5#18	12754_5#33	0.003909886	0.092917986
12754_5#18	12754_5#35	0.03749257	0.4337859
12754_5#18	12754_5#36	0.004644688	0.07242393
12754_5#18	12754_5#37	0.036588416	0.44182244
12754_5#18	12754_5#39	0.03711426	0.43984544
12754_5#18	12754_5#40	0.0037792514	0.08746424
12754_5#18	12754_5#42	0.035228454	0.44984898
12754_5#18	12754_5#43	0.0038581002	0.11435065
12754_5#18	12754_5#45	0.00020369241	0.024183821
12754_5#18	12754_5#46	0.03639484	0.43664256
12754_5#18	12754_5#47	0.0046828846	0.070697375
12754_5#18	12754_5#49	0.035284664	0.44932845
12754_5#18	12754_5#5	0.036501884	0.45162857
12754_5#18	12754_5#51	0.00027123909	0.017945709
12754_5#18	12754_5#52	0.03693807	0.43556246
12754_5#18	12754_5#53	0.00018574964	0.019615112
12754_5#18	12754_5#55	0.004795997	0.10901637
12754_5#18	12754_5#57	0.00469279	0.09527461
12754_5#18	12754_5#59	0.0048786053	0.10735337
12754_5#18	12754_5#6	0.004737184	0.13518609
12754_5#18	12754_5#61	0.00476372	0.09490387
12754_5#18	12754_5#62	0.03623063	0.44312888
12754_5#18	12754_5#64	0.00063192233	0.023769623
12754_5#18	12754_5#66	0.03758948	0.4256392
12754_5#18	12754_5#68	0.0041138004	0.13120714
12754_5#18	12754_5#70	0.0038918224	0.093537055
12754_5#18	12754_5#71	0.004751308	0.089474864
12754_5#18	12754_5#72	0.0370365	0.4449685
12754_5#18	12754_5#73	0.036901187	0.42932767
12754_5#18	12754_5#74	0.00476401	0.09509252
12754_5#18	12754_5#76	0.00076291413	0.0652214
12754_5#18	12754_5#78	0.0047620335	0.095034935
12754_5#18	12754_5#8	0.0007650883	0.06476931
12754_5#18	12754_5#80	0.0047389744	0.095271744
12754_5#18	12754_5#82	0.03707193	0.4332383
12754_5#18	12754_5#84	0.0045828363	0.08214347
12754_5#18	12754_5#86	0.00480376	0.0797881
12754_5#18	12754_5#88	0.036430184	0.4569667
12754_5#18	12754_5#89	0.0047194446	0.09585511
12754_5#18	12754_5#9	0.0041234856	0.09245583
12754_5#18	12754_5#90	0.00025382906	0.021949673
12754_5#18	12754_5#92	0.00061161857	0.04821538
12754_5#18	12754_5#94	0.036734458	0.4319996
12754_5#18	12754_5#95	0.004754148	0.09510802
12754_5#18	19183_4#48	0.03690778	0.43322477
12754_5#18	19183_4#49	0.0045158556	0.06980487
12754_5#18	19183_4#50	0.004328364	0.13707198
12754_5#18	19183_4#51	0.03697832	0.44138134
12754_5#18	19183_4#52	0.003757092	0.08780057
12754_5#18	19183_4#53	0.003929451	0.09428866
12754_5#18	19183_4#54	0.00070434227	0.04249419
12754_5#18	19183_4#55	0.03672447	0.44026312
12754_5#18	19183_4#56	0.0047742063	0.11350094
12754_5#18	19183_4#57	0.0047221193	0.07240706
12754_5#18	19183_4#58	0.0047339248	0.058795765
12754_5#18	19183_4#59	0.0363142	0.4427128
12754_5#18	19183_4#60	0.0044929576	0.07018943
12754_5#18	19183_4#61	0.0048381835	0.09324018
12754_5#18	19183_4#62	0.036998276	0.45742092
12754_5#18	19183_4#63	0.037089508	0.4464884
12754_5#18	19183_4#64	0.005125158	0.13262074
12754_5#18	19183_4#65	0.03650923	0.43949267
12754_5#18	19183_4#66	0.0043725027	0.12147567
12754_5#18	19183_4#67	0.0047696233	0.057778563
12754_5#18	19183_4#68	0.036884364	0.44224706
12754_5#18	19183_4#69	0.0037623383	0.088089935
12754_5#18	19183_4#70	0.03709153	0.4464636
12754_5#18	19183_4#71	0.004749396	0.093925245
12754_5#18	19183_4#72	0.004115905	0.09001269
12754_5#18	19183_4#73	0.0044797137	0.070419006
12754_5#18	19183_4#74	0.036347646	0.4485425
12754_5#18	19183_4#75	0.036899455	0.433049
12754_5#18	19183_4#76	0.03666647	0.45148918
12754_5#18	19183_4#77	8.961539e-05	0.00038506
12754_5#18	19183_4#78	0.0048551625	0.06939632
12754_5#18	19183_4#79	0.0043903687	0.07276929
12754_5#19	12754_5#2	0.009489486	0.1513924
12754_5#19	12754_5#20	0.0068348674	0.13539416
12754_5#19	12754_5#22	0.03661784	0.44576344
12754_5#19	12754_5#24	0.036653053	0.44515944
12754_5#19	12754_5#26	0.036608342	0.44129744
12754_5#19	12754_5#28	0.0371991	0.42337263
12754_5#19	12754_5#3	0.036834035	0.45026362
12754_5#19	12754_5#30	0.007179126	0.15490267
12754_5#19	12754_5#32	0.037029725	0.4430405
12754_5#19	12754_5#33	0.036843907	0.4508515
12754_5#19	12754_5#35	0.0072897016	0.1577382
12754_5#19	12754_5#36	0.036821797	0.4357068
12754_5#19	12754_5#37	4.0878267e-06	1.8036647e-07
12754_5#19	12754_5#39	0.008000656	0.14187524
12754_5#19	12754_5#40	0.036794703	0.44732088
12754_5#19	12754_5#42	0.008517598	0.15561275
12754_5#19	12754_5#43	0.036960624	0.454935
12754_5#19	12754_5#45	0.036613815	0.4401586
12754_5#19	12754_5#46	0.009209923	0.19030774
12754_5#19	12754_5#47	0.036713652	0.4371018
12754_5#19	12754_5#49	0.008540793	0.1553175
12754_5#19	12754_5#5	0.006864473	0.15638953
12754_5#19	12754_5#51	0.036332414	0.44467515
12754_5#19	12754_5#52	0.008610518	0.18772094
12754_5#19	12754_5#53	0.0363722	0.44352338
12754_5#19	12754_5#55	0.03646834	0.41955945
12754_5#19	12754_5#57	0.036181748	0.45137748
12754_5#19	12754_5#59	0.03654734	0.4185771
12754_5#19	12754_5#6	0.036604628	0.42869246
12754_5#19	12754_5#61	0.036672544	0.4449842
12754_5#19	12754_5#62	0.009409854	0.1517097
12754_5#19	12754_5#64	0.036874074	0.44191045
12754_5#19	12754_5#66	0.0076321075	0.13194689
12754_5#19	12754_5#68	0.037131652	0.4639412
12754_5#19	12754_5#70	0.036766365	0.45170572
12754_5#19	12754_5#71	0.037191767	0.4341875
12754_5#19	12754_5#72	0.0079219155	0.16714166
12754_5#19	12754_5#73	0.00831669	0.18046224
12754_5#19	12754_5#74	0.036636017	0.4453689
12754_5#19	12754_5#76	0.036814295	0.45762822
12754_5#19	12754_5#78	0.036591265	0.4458641
12754_5#19	12754_5#8	0.0367681	0.4580661
12754_5#19	12754_5#80	0.036667474	0.44490626
12754_5#19	12754_5#82	0.008059035	0.124189
12754_5#19	12754_5#84	0.03691305	0.43850067
12754_5#19	12754_5#86	0.036908295	0.4362797
12754_5#19	12754_5#88	0.0067251166	0.16895838
12754_5#19	12754_5#89	0.036662843	0.4449632
12754_5#19	12754_5#9	0.036945146	0.44855082
12754_5#19	12754_5#90	0.036758073	0.43882385
12754_5#19	12754_5#92	0.03693052	0.44499844
12754_5#19	12754_5#94	0.009159937	0.19083665
12754_5#19	12754_5#95	0.036635585	0.44543412
12754_5#19	19183_4#48	0.0076643224	0.14258954
12754_5#19	19183_4#49	0.0369159	0.43029803
12754_5#19	19183_4#50	0.036774367	0.42297035
12754_5#19	19183_4#51	0.007239082	0.13979204
12754_5#19	19183_4#52	0.036688987	0.44849178
12754_5#19	19183_4#53	0.036877546	0.45010018
12754_5#19	19183_4#54	0.036419787	0.45159078
12754_5#19	19183_4#55	0.006786706	0.13933815
12754_5#19	19183_4#56	0.03730166	0.41403568
12754_5#19	19183_4#57	0.036979754	0.43406639
12754_5#19	19183_4#58	0.036613423	0.43496266
12754_5#19	19183_4#59	0.009480727	0.15364648
12754_5#19	19183_4#60	0.03695903	0.42961988
12754_5#19	19183_4#61	0.036589697	0.4460537
12754_5#19	19183_4#62	0.007963944	0.17542008
12754_5#19	19183_4#63	0.008011588	0.15303583
12754_5#19	19183_4#64	0.03694525	0.43057063
12754_5#19	19183_4#65	0.007057698	0.13710168
12754_5#19	19183_4#66	0.037104502	0.4107161
12754_5#19	19183_4#67	0.036678944	0.4343405
12754_5#19	19183_4#68	0.007921076	0.13736072
12754_5#19	19183_4#69	0.036678724	0.44872496
12754_5#19	19183_4#70	0.008009325	0.15309322
12754_5#19	19183_4#71	0.036136303	0.451763
12754_5#19	19183_4#72	0.03666704	0.43934128
12754_5#19	19183_4#73	0.036990248	0.42919683
12754_5#19	19183_4#74	0.0077725244	0.12463672
12754_5#19	19183_4#75	0.0069054086	0.1258334
12754_5#19	19183_4#76	0.007880662	0.15749376
12754_5#19	19183_4#77	0.03657872	0.4414301
12754_5#19	19183_4#78	0.03689688	0.43494347
12754_5#19	19183_4#79	0.03694202	0.4298014
12754_5#2	12754_5#20	0.00898169	0.17626591
12754_5#2	12754_5#22	0.036493726	0.45263633
12754_5#2	12754_5#24	0.036522787	0.4523088
12754_5#2	12754_5#26	0.03648639	0.43916726
12754_5#2	12754_5#28	0.036833115	0.4231305
12754_5#2	12754_5#3	0.03734487	0.44332024
12754_5#2	12754_5#30	0.009284227	0.18395022
12754_5#2	12754_5#32	0.036689572	0.44896907
12754_5#2	12754_5#33	0.037352007	0.44386947
12754_5#2	12754_5#35	0.0089827655	0.194709
12754_5#2	12754_5#36	0.03652269	0.4425325
12754_5#2	12754_5#37	0.00950749	0.15111758
12754_5#2	12754_5#39	0.008912132	0.19711842
12754_5#2	12754_5#40	0.037193485	0.4417982
12754_5#2	12754_5#42	0.0086473515	0.18810888
12754_5#2	12754_5#43	0.037421193	0.44803473
12754_5#2	12754_5#45	0.0364606	0.4385753
12754_5#2	12754_5#46	0.008331912	0.18509956
12754_5#2	12754_5#47	0.036447503	0.44292334
12754_5#2	12754_5#49	0.008688707	0.1873991
12754_5#2	12754_5#5	0.008637388	0.19975932
12754_5#2	12754_5#51	0.03619037	0.4432104
12754_5#2	12754_5#52	0.0077769705	0.18459421
12754_5#2	12754_5#53	0.036217712	0.4423633
12754_5#2	12754_5#55	0.036729094	0.42025834
12754_5#2	12754_5#57	0.03592364	0.45010316
12754_5#2	12754_5#59	0.036779962	0.41969573
12754_5#2	12754_5#6	0.036534846	0.4305172
12754_5#2	12754_5#61	0.0365504	0.45189965
12754_5#2	12754_5#62	0.00026412023	0.036423977
12754_5#2	12754_5#64	0.036393333	0.44411692
12754_5#2	12754_5#66	0.009091583	0.1607919
12754_5#2	12754_5#68	0.03738734	0.45937124
12754_5#2	12754_5#70	0.037277497	0.4447805
12754_5#2	12754_5#71	0.03676896	0.444051
12754_5#2	12754_5#72	0.009731014	0.1994729
12754_5#2	12754_5#73	0.007613648	0.17613965
12754_5#2	12754_5#74	0.03650658	0.4524233
12754_5#2	12754_5#76	0.036669534	0.45582327
12754_5#2	12754_5#78	0.03646044	0.45298252
12754_5#2	12754_5#8	0.036586855	0.45656234
12754_5#2	12754_5#80	0.036488567	0.45253155
12754_5#2	12754_5#82	0.009233503	0.16890563
12754_5#2	12754_5#84	0.03672975	0.4429582
12754_5#2	12754_5#86	0.036561523	0.4458686
12754_5#2	12754_5#88	0.008551235	0.20846996
12754_5#2	12754_5#89	0.036534313	0.4520623
12754_5#2	12754_5#9	0.037334517	0.44334844
12754_5#2	12754_5#90	0.036542673	0.43743026
12754_5#2	12754_5#92	0.03637008	0.451182
12754_5#2	12754_5#94	0.00842247	0.17677721
12754_5#2	12754_5#95	0.036475096	0.45283115
12754_5#2	19183_4#48	0.00927918	0.17535816
12754_5#2	19183_4#49	0.03651838	0.4376248
12754_5#2	19183_4#50	0.036489625	0.42390716
12754_5#2	19183_4#51	0.009416663	0.16746697
12754_5#2	19183_4#52	0.03714557	0.4423264
12754_5#2	19183_4#53	0.037379563	0.44323328
12754_5#2	19183_4#54	0.03630713	0.45209453
12754_5#2	19183_4#55	0.008958467	0.17781909
12754_5#2	19183_4#56	0.03718904	0.40874022
12754_5#2	19183_4#57	0.036443368	0.4431455
12754_5#2	19183_4#58	0.036800303	0.4305601
12754_5#2	19183_4#59	0.00032682784	0.036076635
12754_5#2	19183_4#60	0.03657227	0.43676335
12754_5#2	19183_4#61	0.036481082	0.45248488
12754_5#2	19183_4#62	0.009458707	0.2191609
12754_5#2	19183_4#63	0.00962644	0.19660763
12754_5#2	19183_4#64	0.036763564	0.42712823
12754_5#2	19183_4#65	0.008955145	0.17754152
12754_5#2	19183_4#66	0.03720703	0.4046455
12754_5#2	19183_4#67	0.03690871	0.4291735
12754_5#2	19183_4#68	0.009259055	0.17750159
12754_5#2	19183_4#69	0.037133507	0.4425032
12754_5#2	19183_4#70	0.009621159	0.19670115
12754_5#2	19183_4#71	0.035918873	0.45004913
12754_5#2	19183_4#72	0.03685257	0.43997613
12754_5#2	19183_4#73	0.036566585	0.43678084
12754_5#2	19183_4#74	0.008992537	0.16980964
12754_5#2	19183_4#75	0.008785799	0.1783234
12754_5#2	19183_4#76	0.009193691	0.20944306
12754_5#2	19183_4#77	0.036415394	0.43964678
12754_5#2	19183_4#78	0.03663936	0.44095057
12754_5#2	19183_4#79	0.03641731	0.43898743
12754_5#20	12754_5#22	0.036202308	0.45041502
12754_5#20	12754_5#24	0.03625641	0.44970083
12754_5#20	12754_5#26	0.036528315	0.4424031
12754_5#20	12754_5#28	0.036507335	0.4253486
12754_5#20	12754_5#3	0.03684284	0.44949535
12754_5#20	12754_5#30	0.00624168	0.15918534
12754_5#20	12754_5#32	0.036531728	0.4467591
12754_5#20	12754_5#33	0.03696449	0.44873512
12754_5#20	12754_5#35	0.006445494	0.1703666
12754_5#20	12754_5#36	0.036249306	0.44250357
12754_5#20	12754_5#37	0.0068669543	0.13485609
12754_5#20	12754_5#39	0.0076584644	0.16630326
12754_5#20	12754_5#40	0.036693852	0.4490248
12754_5#20	12754_5#42	0.008384231	0.17749608
12754_5#20	12754_5#43	0.037229072	0.4507654
12754_5#20	12754_5#45	0.03641384	0.4433168
12754_5#20	12754_5#46	0.008421569	0.22075647
12754_5#20	12754_5#47	0.036051154	0.44442853
12754_5#20	12754_5#49	0.008432207	0.176657
12754_5#20	12754_5#5	0.00035176525	0.049981978
12754_5#20	12754_5#51	0.036310848	0.44525424
12754_5#20	12754_5#52	0.008612435	0.20859522
12754_5#20	12754_5#53	0.036239702	0.44506747
12754_5#20	12754_5#55	0.03615193	0.41824502
12754_5#20	12754_5#57	0.035642054	0.450833
12754_5#20	12754_5#59	0.036187936	0.41792184
12754_5#20	12754_5#6	0.03625582	0.41861677
12754_5#20	12754_5#61	0.03627253	0.4495692
12754_5#20	12754_5#62	0.008707423	0.18833762
12754_5#20	12754_5#64	0.036568735	0.44508064
12754_5#20	12754_5#66	0.007209948	0.14771087
12754_5#20	12754_5#68	0.03707734	0.46222156
12754_5#20	12754_5#70	0.03689114	0.4495932
12754_5#20	12754_5#71	0.036829192	0.43687472
12754_5#20	12754_5#72	0.007909877	0.16571723
12754_5#20	12754_5#73	0.0082693985	0.20212443
12754_5#20	12754_5#74	0.03627492	0.44945082
12754_5#20	12754_5#76	0.03713345	0.4509102
12754_5#20	12754_5#78	0.036237597	0.44998434
12754_5#20	12754_5#8	0.03708763	0.45126343
12754_5#20	12754_5#80	0.03629998	0.4491513
12754_5#20	12754_5#82	0.0074653463	0.15418036
12754_5#20	12754_5#84	0.036522537	0.44121072
12754_5#20	12754_5#86	0.036291547	0.44381505
12754_5#20	12754_5#88	0.00024181415	0.055033635
12754_5#20	12754_5#89	0.03628984	0.4492178
12754_5#20	12754_5#9	0.036922567	0.44823983
12754_5#20	12754_5#90	0.03686215	0.43671516
12754_5#20	12754_5#92	0.036829654	0.44617444
12754_5#20	12754_5#94	0.008385903	0.22228147
12754_5#20	12754_5#95	0.036262512	0.4497163
12754_5#20	19183_4#48	0.0071525974	0.15450354
12754_5#20	19183_4#49	0.036366373	0.4364721
12754_5#20	19183_4#50	0.03647263	0.41275847
12754_5#20	19183_4#51	0.006616124	0.13862485
12754_5#20	19183_4#52	0.03659682	0.4500285
12754_5#20	19183_4#53	0.036841806	0.449817
12754_5#20	19183_4#54	0.036381993	0.4518128
12754_5#20	19183_4#55	0.00012910018	0.022882393
12754_5#20	19183_4#56	0.037066247	0.40153927
12754_5#20	19183_4#57	0.03621353	0.44178605
12754_5#20	19183_4#58	0.0371131	0.42564297
12754_5#20	19183_4#59	0.008801451	0.18984899
12754_5#20	19183_4#60	0.036381148	0.4362413
12754_5#20	19183_4#61	0.036188733	0.45006004
12754_5#20	19183_4#62	0.0074596987	0.18039371
12754_5#20	19183_4#63	0.007489015	0.1586752
12754_5#20	19183_4#64	0.036457125	0.430445
12754_5#20	19183_4#65	0.0070904014	0.15341018
12754_5#20	19183_4#66	0.036437407	0.414387
12754_5#20	19183_4#67	0.03712497	0.42550054
12754_5#20	19183_4#68	0.007396584	0.16577244
12754_5#20	19183_4#69	0.036571756	0.45041358
12754_5#20	19183_4#70	0.0074866954	0.15873286
12754_5#20	19183_4#71	0.03555205	0.45189872
12754_5#20	19183_4#72	0.0365596	0.4411769
12754_5#20	19183_4#73	0.036396842	0.43595964
12754_5#20	19183_4#74	0.0072983494	0.1583258
12754_5#20	19183_4#75	3.5564048e-05	0.025004249
12754_5#20	19183_4#76	0.0073474445	0.17248033
12754_5#20	19183_4#77	0.036502637	0.44273928
12754_5#20	19183_4#78	0.036196567	0.4428609
12754_5#20	19183_4#79	0.036249924	0.4386637
12754_5#22	12754_5#24	2.6788177e-05	1.2370947e-06
12754_5#22	12754_5#26	0.004788527	0.09463183
12754_5#22	12754_5#28	0.00492469	0.15066794
12754_5#22	12754_5#3	0.00451896	0.11761264
12754_5#22	12754_5#30	0.037111618	0.44846922
12754_5#22	12754_5#32	0.0008268635	0.039757
12754_5#22	12754_5#33	0.004623278	0.11722001
12754_5#22	12754_5#35	0.037149966	0.44264403
12754_5#22	12754_5#36	0.00025097336	0.03227015
12754_5#22	12754_5#37	0.036638714	0.44558775
12754_5#22	12754_5#39	0.0369705	0.43493292
12754_5#22	12754_5#40	0.0044185496	0.11239806
12754_5#22	12754_5#42	0.035254482	0.45763946
12754_5#22	12754_5#43	0.0043014335	0.11755885
12754_5#22	12754_5#45	0.0045188037	0.104716465
12754_5#22	12754_5#46	0.036348872	0.4440275
12754_5#22	12754_5#47	0.0002305157	0.03863199
12754_5#22	12754_5#49	0.035293274	0.45725548
12754_5#22	12754_5#5	0.036030646	0.45981655
12754_5#22	12754_5#51	0.004779646	0.09220567
12754_5#22	12754_5#52	0.036772978	0.4330892
12754_5#22	12754_5#53	0.004601846	0.09309026
12754_5#22	12754_5#55	0.0052256	0.13043217
12754_5#22	12754_5#57	0.004289506	0.112797394
12754_5#22	12754_5#59	0.005309455	0.1287839
12754_5#22	12754_5#6	0.005480285	0.14412369
12754_5#22	12754_5#61	6.570569e-06	0.0004691849
12754_5#22	12754_5#62	0.036069605	0.45590633
12754_5#22	12754_5#64	0.0048946305	0.10225213
12754_5#22	12754_5#66	0.03755576	0.43274266
12754_5#22	12754_5#68	0.004591116	0.15502597
12754_5#22	12754_5#70	0.0045721903	0.11828096
12754_5#22	12754_5#71	0.00043107325	0.045124784
12754_5#22	12754_5#72	0.037343174	0.44464412
12754_5#22	12754_5#73	0.036434915	0.4437372
12754_5#22	12754_5#74	3.5674987e-06	0.0008982498
12754_5#22	12754_5#76	0.0049423776	0.10207497
12754_5#22	12754_5#78	1.19396445e-05	0.0005890027
12754_5#22	12754_5#8	0.0049168374	0.10232865
12754_5#22	12754_5#80	0.0	0.00083719514
12754_5#22	12754_5#82	0.037377574	0.43465546
12754_5#22	12754_5#84	0.00024136093	0.04580383
12754_5#22	12754_5#86	0.0	0.017228022
12754_5#22	12754_5#88	0.03595302	0.46490437
12754_5#22	12754_5#89	0.0	0.0008889693
12754_5#22	12754_5#9	0.004686503	0.11378271
12754_5#22	12754_5#90	0.004681792	0.10162916
12754_5#22	12754_5#92	0.0048039327	0.11936356
12754_5#22	12754_5#94	0.03628825	0.44834957
12754_5#22	12754_5#95	0.0	0.0008889517
12754_5#22	19183_4#48	0.036916405	0.44244105
12754_5#22	19183_4#49	3.237212e-05	0.042763714
12754_5#22	19183_4#50	0.0053055803	0.14435261
12754_5#22	19183_4#51	0.03720315	0.4405755
12754_5#22	19183_4#52	0.004388374	0.11289039
12754_5#22	19183_4#53	0.004568984	0.1169723
12754_5#22	19183_4#54	0.004751777	0.10957852
12754_5#22	19183_4#55	0.03627394	0.44681233
12754_5#22	19183_4#56	0.005345325	0.13262127
12754_5#22	19183_4#57	0.0001973184	0.04452707
12754_5#22	19183_4#58	0.0046981378	0.09356555
12754_5#22	19183_4#59	0.03608755	0.4517016
12754_5#22	19183_4#60	1.74182e-05	0.042802908
12754_5#22	19183_4#61	0.00011278134	0.00406766
12754_5#22	19183_4#62	0.03586024	0.4467703
12754_5#22	19183_4#63	0.035824247	0.43730494
12754_5#22	19183_4#64	0.00500416	0.15907334
12754_5#22	19183_4#65	0.036497775	0.4432788
12754_5#22	19183_4#66	0.0051550083	0.13255164
12754_5#22	19183_4#67	0.0047845896	0.09179902
12754_5#22	19183_4#68	0.03709702	0.4456895
12754_5#22	19183_4#69	0.0043839104	0.11330855
12754_5#22	19183_4#70	0.035826087	0.43728217
12754_5#22	19183_4#71	0.004264136	0.11373154
12754_5#22	19183_4#72	0.004377283	0.10398682
12754_5#22	19183_4#73	1.9322824e-05	0.042850446
12754_5#22	19183_4#74	0.0361408	0.45457256
12754_5#22	19183_4#75	0.036599956	0.4399064
12754_5#22	19183_4#76	0.03552484	0.44101104
12754_5#22	19183_4#77	0.0047476906	0.09526579
12754_5#22	19183_4#78	0.00029384255	0.036410004
12754_5#22	19183_4#79	0.0	0.044446696
12754_5#24	12754_5#26	0.004820989	0.09383214
12754_5#24	12754_5#28	0.0049626846	0.14974812
12754_5#24	12754_5#3	0.004566089	0.11658608
12754_5#24	12754_5#30	0.037165552	0.44772467
12754_5#24	12754_5#32	0.00085084944	0.03914803
12754_5#24	12754_5#33	0.004670155	0.11614222
12754_5#24	12754_5#35	0.037221443	0.44159344
12754_5#24	12754_5#36	0.00027326852	0.031770162
12754_5#24	12754_5#37	0.036686487	0.44483054
12754_5#24	12754_5#39	0.037009858	0.43435267
12754_5#24	12754_5#40	0.0044805333	0.11097888
12754_5#24	12754_5#42	0.03530252	0.45695332
12754_5#24	12754_5#43	0.0043454133	0.11667706
12754_5#24	12754_5#45	0.004553372	0.10384177
12754_5#24	12754_5#46	0.036405023	0.443142
12754_5#24	12754_5#47	0.0002628675	0.0377207
12754_5#24	12754_5#49	0.035331298	0.4567166
12754_5#24	12754_5#5	0.03608561	0.45910367
12754_5#24	12754_5#51	0.0048234467	0.09117724
12754_5#24	12754_5#52	0.036844485	0.4321338
12754_5#24	12754_5#53	0.0046512675	0.09177056
12754_5#24	12754_5#55	0.0052738283	0.12929788
12754_5#24	12754_5#57	0.004310867	0.11221519
12754_5#24	12754_5#59	0.0053456086	0.12763973
12754_5#24	12754_5#6	0.0055454024	0.14275491
12754_5#24	12754_5#61	1.4320069e-05	0.00031113878
12754_5#24	12754_5#62	0.03612069	0.45523152
12754_5#24	12754_5#64	0.004951538	0.10083434
12754_5#24	12754_5#66	0.03756206	0.43248725
12754_5#24	12754_5#68	0.004628094	0.15410188
12754_5#24	12754_5#70	0.004632729	0.11702239
12754_5#24	12754_5#71	0.0004763583	0.044071957
12754_5#24	12754_5#72	0.037372854	0.44422048
12754_5#24	12754_5#73	0.03648607	0.4429644
12754_5#24	12754_5#74	3.6470006e-05	4.95538e-06
12754_5#24	12754_5#76	0.004952865	0.1017429
12754_5#24	12754_5#78	3.8606762e-05	6.042266e-06
12754_5#24	12754_5#8	0.0049514947	0.10150508
12754_5#24	12754_5#80	3.4474848e-05	6.994461e-06
12754_5#24	12754_5#82	0.037386954	0.43442178
12754_5#24	12754_5#84	0.0002840476	0.044882152
12754_5#24	12754_5#86	0.0	0.017159043
12754_5#24	12754_5#88	0.036008433	0.46419242
12754_5#24	12754_5#89	2.5839853e-07	0.0008187964
12754_5#24	12754_5#9	0.004748952	0.11241115
12754_5#24	12754_5#90	0.004721021	0.1005617
12754_5#24	12754_5#92	0.0048464066	0.11816405
12754_5#24	12754_5#94	0.036345106	0.44751814
12754_5#24	12754_5#95	1.3131465e-05	0.0005377207
12754_5#24	19183_4#48	0.036968905	0.44176438
12754_5#24	19183_4#49	7.9733334e-05	0.041590195
12754_5#24	19183_4#50	0.005368836	0.1430202
12754_5#24	19183_4#51	0.037253655	0.43983474
12754_5#24	19183_4#52	0.004448849	0.111529455
12754_5#24	19183_4#53	0.0046263086	0.115691245
12754_5#24	19183_4#54	0.0048091556	0.10818937
12754_5#24	19183_4#55	0.03632798	0.44609463
12754_5#24	19183_4#56	0.0053950525	0.1314457
12754_5#24	19183_4#57	0.00024486944	0.04335085
12754_5#24	19183_4#58	0.00471601	0.09298666
12754_5#24	19183_4#59	0.036131002	0.45117244
12754_5#24	19183_4#60	6.4771964e-05	0.041629657
12754_5#24	19183_4#61	0.00015895495	0.0028669937
12754_5#24	19183_4#62	0.035867777	0.44664866
12754_5#24	19183_4#63	0.035829246	0.43718472
12754_5#24	19183_4#64	0.00504996	0.1580157
12754_5#24	19183_4#65	0.036551505	0.44244865
12754_5#24	19183_4#66	0.0051990245	0.13154256
12754_5#24	19183_4#67	0.004802431	0.09121961
12754_5#24	19183_4#68	0.037086558	0.44575888
12754_5#24	19183_4#69	0.004444407	0.1119478
12754_5#24	19183_4#70	0.035831094	0.43716183
12754_5#24	19183_4#71	0.0042920676	0.11293917
12754_5#24	19183_4#72	0.0044387863	0.102593474
12754_5#24	19183_4#73	6.667936e-05	0.04167718
12754_5#24	19183_4#74	0.036181286	0.45397234
12754_5#24	19183_4#75	0.03665361	0.43918476
12754_5#24	19183_4#76	0.035529803	0.44089213
12754_5#24	19183_4#77	0.0048042405	0.09390302
12754_5#24	19183_4#78	0.00034112934	0.035230264
12754_5#24	19183_4#79	3.3694545e-05	0.043562673
12754_5#26	12754_5#28	0.0051654163	0.122356236
12754_5#26	12754_5#3	0.003923469	0.09429877
12754_5#26	12754_5#30	0.037062477	0.4479031
12754_5#26	12754_5#32	0.0051321075	0.08849037
12754_5#26	12754_5#33	0.00394168	0.09246078
12754_5#26	12754_5#35	0.03752046	0.43323505
12754_5#26	12754_5#36	0.0046706344	0.07201829
12754_5#26	12754_5#37	0.036633447	0.44107082
12754_5#26	12754_5#39	0.037156083	0.4391876
12754_5#26	12754_5#40	0.0038009372	0.08715129
12754_5#26	12754_5#42	0.035272073	0.4490724
12754_5#26	12754_5#43	0.0039048805	0.1135886
12754_5#26	12754_5#45	0.00022201298	0.023765622
12754_5#26	12754_5#46	0.036452714	0.43564448
12754_5#26	12754_5#47	0.0047094557	0.07023634
12754_5#26	12754_5#49	0.035328284	0.448551
12754_5#26	12754_5#5	0.036544036	0.45098177
12754_5#26	12754_5#51	0.000259078	0.018359499
12754_5#26	12754_5#52	0.03696405	0.43523908
12754_5#26	12754_5#53	0.00020462894	0.019145032
12754_5#26	12754_5#55	0.004811836	0.10884468
12754_5#26	12754_5#57	0.0047396943	0.094381
12754_5#26	12754_5#59	0.004906454	0.10670831
12754_5#26	12754_5#6	0.004727089	0.13564098
12754_5#26	12754_5#61	0.0048024855	0.094214156
12754_5#26	12754_5#62	0.036257762	0.4427952
12754_5#26	12754_5#64	0.00061169383	0.024445135
12754_5#26	12754_5#66	0.03763129	0.4250239
12754_5#26	12754_5#68	0.004143628	0.13074589
12754_5#26	12754_5#70	0.0039193155	0.093138866
12754_5#26	12754_5#71	0.004786146	0.08884555
12754_5#26	12754_5#72	0.037067596	0.4443906
12754_5#26	12754_5#73	0.036926948	0.4290035
12754_5#26	12754_5#74	0.0047927615	0.09451929
12754_5#26	12754_5#76	0.0008371723	0.06345064
