Query	Reference	Core	Accessory
12754_5#18	12754_5#45	0.000113006	0.026931718
12754_5#18	12754_5#46	0.03643412	0.43282673
12754_5#18	12754_5#47	0.0045503415	0.073680885
12754_5#18	12754_5#49	0.037199046	0.42466852
12754_5#18	12754_5#5	0.037243683	0.44182652
12754_5#18	12754_5#51	0.00039523735	0.014454443
12754_5#18	12754_5#52	0.03663403	0.44036573
12754_5#18	12754_5#53	0.00026857524	0.017499259
12754_5#18	12754_5#55	0.0051795244	0.100908004
12754_5#18	12754_5#57	0.0045856093	0.09641099
12754_5#18	12754_5#59	0.0051212753	0.10177891
12754_5#18	12754_5#6	0.0054868986	0.12192333
12754_5#18	12754_5#61	0.004401719	0.10187042
12754_5#18	12754_5#62	0.037246954	0.4280688
12754_5#18	12754_5#64	0.0002705188	0.03107284
12754_5#18	12754_5#66	0.036995813	0.42592078
12754_5#18	12754_5#68	0.0046618306	0.11878237
12754_5#18	12754_5#70	0.0044001155	0.08146691
12754_5#18	12754_5#71	0.004307532	0.09809575
12754_5#18	12754_5#72	0.03656446	0.44910035
12754_5#18	12754_5#73	0.03658291	0.43357074
12754_5#18	12754_5#74	0.0043873847	0.10220864
12754_5#18	12754_5#76	0.0007182396	0.06561866
12754_5#18	12754_5#78	0.0043760836	0.10245971
12754_5#18	12754_5#8	0.0006882684	0.06587873
12754_5#18	12754_5#80	0.004340701	0.10292329
12754_5#18	12754_5#82	0.03801781	0.42456055
12754_5#18	12754_5#84	0.004568069	0.082014345
12754_5#18	12754_5#86	0.0044732974	0.08768398
12754_5#18	12754_5#88	0.037319675	0.44482204
12754_5#18	12754_5#89	0.0043547875	0.102921285
12754_5#18	12754_5#9	0.004314823	0.08689281
12754_5#18	12754_5#90	0.0002844862	0.02131291
12754_5#18	12754_5#92	0.00026509308	0.056476418
12754_5#18	12754_5#94	0.035691842	0.44303182
12754_5#18	12754_5#95	0.0043734326	0.10234615
12754_5#18	19183_4#48	0.036820695	0.43425933
12754_5#18	19183_4#49	0.0044707106	0.07082648
12754_5#18	19183_4#50	0.005291193	0.11907387
12754_5#18	19183_4#51	0.03640648	0.44397616
12754_5#18	19183_4#52	0.0043420214	0.07389523
12754_5#18	19183_4#53	0.004413784	0.08273601
12754_5#18	19183_4#54	0.0005503534	0.04819363
12754_5#18	19183_4#55	0.03736859	0.43039548
12754_5#18	19183_4#56	0.0055090813	0.10012361
12754_5#18	19183_4#57	0.0046468973	0.07488429
12754_5#18	19183_4#58	0.0040810625	0.07445598
12754_5#18	19183_4#59	0.037362225	0.42784512
12754_5#18	19183_4#60	0.0044210968	0.071882315
12754_5#18	19183_4#61	0.0044535496	0.100595735
12754_5#18	19183_4#62	0.036660213	0.4608869
12754_5#18	19183_4#63	0.03670482	0.4493474
12754_5#18	19183_4#64	0.005109877	0.13064785
12754_5#18	19183_4#65	0.03647929	0.43674937
12754_5#18	19183_4#66	0.0053580063	0.103012845
12754_5#18	19183_4#67	0.0041612326	0.072752394
12754_5#18	19183_4#68	0.038478423	0.42650262
12754_5#18	19183_4#69	0.004386062	0.073603846
12754_5#18	19183_4#70	0.036717076	0.44917223
12754_5#18	19183_4#71	0.004600987	0.095884904
12754_5#18	19183_4#72	0.003806328	0.094939105
12754_5#18	19183_4#73	0.004471188	0.07077636
12754_5#18	19183_4#74	0.037469536	0.4327212
12754_5#18	19183_4#75	0.03751406	0.42303482
12754_5#18	19183_4#76	0.036723364	0.4485647
12754_5#18	19183_4#77	4.5419238e-05	0.0013816382
12754_5#18	19183_4#78	0.0046210564	0.07521728
12754_5#18	19183_4#79	0.0044545573	0.07164132
12754_5#19	12754_5#2	0.008500804	0.17210792
12754_5#19	12754_5#20	0.0069261	0.13474323
12754_5#19	12754_5#22	0.037685078	0.43110108
12754_5#19	12754_5#24	0.03765588	0.43120742
12754_5#19	12754_5#26	0.037422262	0.43026543
12754_5#19	12754_5#28	0.03758299	0.4147669
12754_5#19	12754_5#3	0.037715282	0.43664846
12754_5#19	12754_5#30	0.006500856	0.16877009
12754_5#19	12754_5#32	0.037942804	0.43021557
12754_5#19	12754_5#33	0.03772571	0.4364831
12754_5#19	12754_5#35	0.0065571284	0.1721817
12754_5#19	12754_5#36	0.037841745	0.42105374
12754_5#19	12754_5#37	4.0075065e-06	1.803953e-07
12754_5#19	12754_5#39	0.007044591	0.16329655
12754_5#19	12754_5#40	0.037844658	0.43099603
12754_5#19	12754_5#42	0.007946069	0.16535366
12754_5#19	12754_5#43	0.037648056	0.44234043
12754_5#19	12754_5#45	0.03709608	0.43514574
12754_5#19	12754_5#46	0.009103117	0.1984025
12754_5#19	12754_5#47	0.03782514	0.42229533
12754_5#19	12754_5#49	0.007990873	0.16463421
12754_5#19	12754_5#5	0.0066838395	0.16256772
12754_5#19	12754_5#51	0.03721633	0.43340454
12754_5#19	12754_5#52	0.008089148	0.197715
12754_5#19	12754_5#53	0.03710995	0.43403715
12754_5#19	12754_5#55	0.037993994	0.40014073
12754_5#19	12754_5#57	0.038008824	0.42887232
12754_5#19	12754_5#59	0.037917297	0.40114772
12754_5#19	12754_5#6	0.03686092	0.42210764
12754_5#19	12754_5#61	0.037625104	0.43174234
12754_5#19	12754_5#62	0.00838032	0.17195806
12754_5#19	12754_5#64	0.037140206	0.43818456
12754_5#19	12754_5#66	0.0069142603	0.15329185
12754_5#19	12754_5#68	0.03769816	0.45326182
12754_5#19	12754_5#70	0.037813954	0.43543687
12754_5#19	12754_5#71	0.037664104	0.42800182
12754_5#19	12754_5#72	0.0067302897	0.18877873
12754_5#19	12754_5#73	0.008190743	0.18326761
12754_5#19	12754_5#74	0.037615083	0.4319007
12754_5#19	12754_5#76	0.037844587	0.44483146
12754_5#19	12754_5#78	0.0376548	0.4315729
12754_5#19	12754_5#8	0.03787523	0.44416142
12754_5#19	12754_5#80	0.037604295	0.43199903
12754_5#19	12754_5#82	0.007149408	0.1429266
12754_5#19	12754_5#84	0.037706114	0.4262451
12754_5#19	12754_5#86	0.037386138	0.42910102
12754_5#19	12754_5#88	0.0069619054	0.16609491
12754_5#19	12754_5#89	0.03758267	0.4321544
12754_5#19	12754_5#9	0.037678428	0.43690342
12754_5#19	12754_5#90	0.03718506	0.4331016
12754_5#19	12754_5#92	0.037340563	0.44105342
12754_5#19	12754_5#94	0.0087097	0.2040521
12754_5#19	12754_5#95	0.037704002	0.4309225
12754_5#19	19183_4#48	0.006716868	0.16391635
12754_5#19	19183_4#49	0.03776309	0.41797337
12754_5#19	19183_4#50	0.037197873	0.41526765
12754_5#19	19183_4#51	0.0068026297	0.14911863
12754_5#19	19183_4#52	0.037922285	0.43014136
12754_5#19	19183_4#53	0.037757162	0.4362696
12754_5#19	19183_4#54	0.036986083	0.44546637
12754_5#19	19183_4#55	0.0068753106	0.13856705
12754_5#19	19183_4#56	0.036957126	0.4176673
12754_5#19	19183_4#57	0.03794186	0.42061657
12754_5#19	19183_4#58	0.037311427	0.42416233
12754_5#19	19183_4#59	0.008429242	0.17495784
12754_5#19	19183_4#60	0.03769933	0.41879582
12754_5#19	19183_4#61	0.03767805	0.4311882
12754_5#19	19183_4#62	0.0066543953	0.19977725
12754_5#19	19183_4#63	0.0068934066	0.17358239
12754_5#19	19183_4#64	0.037739214	0.41703844
12754_5#19	19183_4#65	0.006560946	0.14797013
12754_5#19	19183_4#66	0.037311427	0.40784064
12754_5#19	19183_4#67	0.037346076	0.42400047
12754_5#19	19183_4#68	0.006996479	0.15607269
12754_5#19	19183_4#69	0.037892725	0.43063208
12754_5#19	19183_4#70	0.006898948	0.1734672
12754_5#19	19183_4#71	0.038097225	0.42772767
12754_5#19	19183_4#72	0.037347317	0.43031493
12754_5#19	19183_4#73	0.037772704	0.41791517
12754_5#19	19183_4#74	0.0062306137	0.15612738
12754_5#19	19183_4#75	0.006961692	0.12520903
12754_5#19	19183_4#76	0.006937585	0.17471823
12754_5#19	19183_4#77	0.03750268	0.42912492
12754_5#19	19183_4#78	0.03768264	0.4234318
12754_5#19	19183_4#79	0.037792597	0.4171085
12754_5#2	12754_5#20	0.008550503	0.18216999
12754_5#2	12754_5#22	0.036967225	0.44154236
12754_5#2	12754_5#24	0.036904763	0.44194216
12754_5#2	12754_5#26	0.037310332	0.42593947
12754_5#2	12754_5#28	0.0373165	0.40920755
12754_5#2	12754_5#3	0.037746113	0.43264169
12754_5#2	12754_5#30	0.008143171	0.20147656
12754_5#2	12754_5#32	0.037546683	0.43346655
12754_5#2	12754_5#33	0.037815183	0.43191582
12754_5#2	12754_5#35	0.007923045	0.21192099
12754_5#2	12754_5#36	0.03719901	0.42763934
12754_5#2	12754_5#37	0.00850644	0.17202081
12754_5#2	12754_5#39	0.008377189	0.20454071
12754_5#2	12754_5#40	0.03783382	0.4279612
12754_5#2	12754_5#42	0.008120657	0.1961668
12754_5#2	12754_5#43	0.03763743	0.43832552
12754_5#2	12754_5#45	0.037482936	0.42481452
12754_5#2	12754_5#46	0.0082175	0.1856946
12754_5#2	12754_5#47	0.037462506	0.42514458
12754_5#2	12754_5#49	0.008087961	0.19665529
12754_5#2	12754_5#5	0.008400703	0.20315717
12754_5#2	12754_5#51	0.037254754	0.42672423
12754_5#2	12754_5#52	0.007055089	0.19769986
12754_5#2	12754_5#53	0.037084155	0.42848766
12754_5#2	12754_5#55	0.03755977	0.40435782
12754_5#2	12754_5#57	0.037804917	0.4251065
12754_5#2	12754_5#59	0.037497457	0.40525448
12754_5#2	12754_5#6	0.03679147	0.4211801
12754_5#2	12754_5#61	0.036872335	0.44248384
12754_5#2	12754_5#62	0.0004958677	0.030218257
12754_5#2	12754_5#64	0.03708805	0.43317676
12754_5#2	12754_5#66	0.008362169	0.17701787
12754_5#2	12754_5#68	0.03772378	0.4492444
12754_5#2	12754_5#70	0.037920352	0.4307049
12754_5#2	12754_5#71	0.03704103	0.43630695
12754_5#2	12754_5#72	0.00843883	0.2179079
12754_5#2	12754_5#73	0.007164699	0.18414375
12754_5#2	12754_5#74	0.036883205	0.4424896
12754_5#2	12754_5#76	0.037459403	0.44376585
12754_5#2	12754_5#78	0.036921863	0.44213313
12754_5#2	12754_5#8	0.03751163	0.44289678
12754_5#2	12754_5#80	0.03684927	0.44273594
12754_5#2	12754_5#82	0.008447794	0.18375558
12754_5#2	12754_5#84	0.037177715	0.4310309
12754_5#2	12754_5#86	0.036780454	0.43821007
12754_5#2	12754_5#88	0.008553251	0.20718978
12754_5#2	12754_5#89	0.036935568	0.44173104
12754_5#2	12754_5#9	0.03774404	0.43313417
12754_5#2	12754_5#90	0.037290722	0.42559278
12754_5#2	12754_5#92	0.03751964	0.43668747
12754_5#2	12754_5#94	0.007925715	0.18348219
12754_5#2	12754_5#95	0.036941037	0.44174868
12754_5#2	19183_4#48	0.008144977	0.19789292
12754_5#2	19183_4#49	0.037276592	0.4221191
12754_5#2	19183_4#50	0.03638543	0.4200561
12754_5#2	19183_4#51	0.008045209	0.18964387
12754_5#2	19183_4#52	0.037895318	0.4272475
12754_5#2	19183_4#53	0.0377628	0.43251857
12754_5#2	19183_4#54	0.03717915	0.4411747
12754_5#2	19183_4#55	0.008610785	0.18354909
12754_5#2	19183_4#56	0.036716267	0.40966836
12754_5#2	19183_4#57	0.037332516	0.42736062
12754_5#2	19183_4#58	0.037236184	0.42207327
12754_5#2	19183_4#59	0.0005871257	0.029526351
12754_5#2	19183_4#60	0.03721555	0.42303523
12754_5#2	19183_4#61	0.036886908	0.44187504
12754_5#2	19183_4#62	0.008328604	0.2359954
12754_5#2	19183_4#63	0.008619781	0.21158828
12754_5#2	19183_4#64	0.037390985	0.4128029
12754_5#2	19183_4#65	0.008274404	0.18682237
12754_5#2	19183_4#66	0.037260823	0.40015993
12754_5#2	19183_4#67	0.037349477	0.42076647
12754_5#2	19183_4#68	0.008375313	0.19467188
12754_5#2	19183_4#69	0.037876196	0.42763188
12754_5#2	19183_4#70	0.008625688	0.21147081
12754_5#2	19183_4#71	0.037894826	0.4240489
12754_5#2	19183_4#72	0.037215024	0.43130666
12754_5#2	19183_4#73	0.037247285	0.42277884
12754_5#2	19183_4#74	0.008100787	0.18704695
12754_5#2	19183_4#75	0.008609263	0.1806858
12754_5#2	19183_4#76	0.008348227	0.21934494
12754_5#2	19183_4#77	0.037407048	0.42467117
12754_5#2	19183_4#78	0.037332244	0.42693532
12754_5#2	19183_4#79	0.03726217	0.4223293
12754_5#20	12754_5#22	0.0372976	0.43138877
12754_5#20	12754_5#24	0.03720137	0.43233693
12754_5#20	12754_5#26	0.037494756	0.42742342
12754_5#20	12754_5#28	0.037022606	0.41330412
12754_5#20	12754_5#3	0.03761965	0.4349527
12754_5#20	12754_5#30	0.006539212	0.1543369
12754_5#20	12754_5#32	0.037867732	0.42557088
12754_5#20	12754_5#33	0.03762856	0.43513092
12754_5#20	12754_5#35	0.006253448	0.1739533
12754_5#20	12754_5#36	0.03754502	0.4209328
12754_5#20	12754_5#37	0.0069359923	0.13451107
12754_5#20	12754_5#39	0.0067932233	0.17989191
12754_5#20	12754_5#40	0.037580747	0.43204665
12754_5#20	12754_5#42	0.007898865	0.18450437
12754_5#20	12754_5#43	0.037493233	0.4409447
12754_5#20	12754_5#45	0.037467614	0.42880553
12754_5#20	12754_5#46	0.009477743	0.20386669
12754_5#20	12754_5#47	0.03770932	0.41881406
12754_5#20	12754_5#49	0.00787863	0.18474846
12754_5#20	12754_5#5	0.00061164674	0.045523766
12754_5#20	12754_5#51	0.037432157	0.42865548
12754_5#20	12754_5#52	0.008256365	0.2122622
12754_5#20	12754_5#53	0.037310418	0.42903528
12754_5#20	12754_5#55	0.0374733	0.39905742
12754_5#20	12754_5#57	0.03780328	0.4228814
12754_5#20	12754_5#59	0.037361	0.40059626
12754_5#20	12754_5#6	0.03591757	0.41899848
12754_5#20	12754_5#61	0.03720866	0.43239108
12754_5#20	12754_5#62	0.0084434645	0.18965659
12754_5#20	12754_5#64	0.037424326	0.4328898
12754_5#20	12754_5#66	0.007079173	0.15061712
12754_5#20	12754_5#68	0.037920628	0.4455918
12754_5#20	12754_5#70	0.03771051	0.43401414
12754_5#20	12754_5#71	0.037428316	0.42569333
12754_5#20	12754_5#72	0.0075315856	0.17015214
12754_5#20	12754_5#73	0.008455665	0.19642033
12754_5#20	12754_5#74	0.037194133	0.43271723
12754_5#20	12754_5#76	0.03783952	0.4416342
12754_5#20	12754_5#78	0.03726467	0.43192148
12754_5#20	12754_5#8	0.037895065	0.4406886
12754_5#20	12754_5#80	0.037184663	0.4326907
12754_5#20	12754_5#82	0.007608243	0.15228015
12754_5#20	12754_5#84	0.037646655	0.42205572
12754_5#20	12754_5#86	0.037077866	0.4285783
12754_5#20	12754_5#88	0.0005990206	0.04832644
12754_5#20	12754_5#89	0.037151735	0.43292752
12754_5#20	12754_5#9	0.03758367	0.43508
12754_5#20	12754_5#90	0.037442762	0.42755035
12754_5#20	12754_5#92	0.03756171	0.4371631
12754_5#20	12754_5#94	0.009231297	0.2083544
12754_5#20	12754_5#95	0.03726756	0.4318836
12754_5#20	19183_4#48	0.0073511987	0.1533359
12754_5#20	19183_4#49	0.037701488	0.41420642
12754_5#20	19183_4#50	0.035961855	0.41576707
12754_5#20	19183_4#51	0.006655088	0.13902909
12754_5#20	19183_4#52	0.037647683	0.43120992
12754_5#20	19183_4#53	0.037665647	0.4344396
12754_5#20	19183_4#54	0.03751926	0.43739158
12754_5#20	19183_4#55	0.0005173863	0.015538468
12754_5#20	19183_4#56	0.036090363	0.41245055
12754_5#20	19183_4#57	0.03769417	0.41849843
12754_5#20	19183_4#58	0.037728425	0.41450757
12754_5#20	19183_4#59	0.008355664	0.19565141
12754_5#20	19183_4#60	0.037611175	0.41531438
12754_5#20	19183_4#61	0.037188135	0.43266484
12754_5#20	19183_4#62	0.007070805	0.18578115
12754_5#20	19183_4#63	0.007275465	0.15994498
12754_5#20	19183_4#64	0.036893655	0.42033893
12754_5#20	19183_4#65	0.0068933107	0.15593562
12754_5#20	19183_4#66	0.0373909	0.40042055
12754_5#20	19183_4#67	0.0377474	0.41445473
12754_5#20	19183_4#68	0.007332032	0.16790839
12754_5#20	19183_4#69	0.03765269	0.43140772
12754_5#20	19183_4#70	0.0072809425	0.1598291
12754_5#20	19183_4#71	0.03784439	0.42221704
12754_5#20	19183_4#72	0.036881223	0.4327755
12754_5#20	19183_4#73	0.037646383	0.41506776
12754_5#20	19183_4#74	0.0068504987	0.168811
12754_5#20	19183_4#75	0.0005055988	0.014680099
12754_5#20	19183_4#76	0.007086025	0.17495579
12754_5#20	19183_4#77	0.037616264	0.42578942
12754_5#20	19183_4#78	0.037663165	0.41919425
12754_5#20	19183_4#79	0.037677243	0.4150685
12754_5#22	12754_5#24	3.6188343e-05	0.0
12754_5#22	12754_5#26	0.0044016545	0.101787634
12754_5#22	12754_5#28	0.004778518	0.15003935
12754_5#22	12754_5#3	0.0046558883	0.11374656
12754_5#22	12754_5#30	0.03685805	0.4462958
12754_5#22	12754_5#32	0.00051059294	0.045794602
12754_5#22	12754_5#33	0.004585753	0.1159037
12754_5#22	12754_5#35	0.036444053	0.44639575
12754_5#22	12754_5#36	0.0001665365	0.03401577
12754_5#22	12754_5#37	0.037688665	0.4311705
12754_5#22	12754_5#39	0.03689238	0.43733233
12754_5#22	12754_5#40	0.004612224	0.106560946
12754_5#22	12754_5#42	0.037187558	0.43015063
12754_5#22	12754_5#43	0.0041370937	0.11891225
12754_5#22	12754_5#45	0.004082617	0.11484791
12754_5#22	12754_5#46	0.036514215	0.4356013
12754_5#22	12754_5#47	0.00023630528	0.038774237
12754_5#22	12754_5#49	0.037179645	0.43033326
12754_5#22	12754_5#5	0.037249565	0.44164053
12754_5#22	12754_5#51	0.0043236488	0.10165659
12754_5#22	12754_5#52	0.03661236	0.4334347
12754_5#22	12754_5#53	0.004220176	0.10198607
12754_5#22	12754_5#55	0.005222469	0.12716058
12754_5#22	12754_5#57	0.0044134352	0.10905218
12754_5#22	12754_5#59	0.005179044	0.12795109
12754_5#22	12754_5#6	0.006100495	0.1299718
12754_5#22	12754_5#61	4.0407773e-05	0.0
12754_5#22	12754_5#62	0.03691395	0.43987474
12754_5#22	12754_5#64	0.0042713275	0.11457613
12754_5#22	12754_5#66	0.03778183	0.4227442
12754_5#22	12754_5#68	0.0046924516	0.14981468
12754_5#22	12754_5#70	0.0046111024	0.11561779
12754_5#22	12754_5#71	0.00059917703	0.041118678
12754_5#22	12754_5#72	0.036779083	0.44664547
12754_5#22	12754_5#73	0.036573518	0.43837234
12754_5#22	12754_5#74	4.880026e-05	6.782005e-06
12754_5#22	12754_5#76	0.0044494835	0.11446285
12754_5#22	12754_5#78	4.687858e-05	4.142608e-06
12754_5#22	12754_5#8	0.004459061	0.11401427
12754_5#22	12754_5#80	4.139049e-05	2.4579022e-06
12754_5#22	12754_5#82	0.03806874	0.42658356
12754_5#22	12754_5#84	0.00019823707	0.04663371
12754_5#22	12754_5#86	2.1829075e-05	0.015603827
12754_5#22	12754_5#88	0.037194688	0.44530702
12754_5#22	12754_5#89	6.199708e-05	2.378112e-06
12754_5#22	12754_5#9	0.0044639898	0.1155226
12754_5#22	12754_5#90	0.0041850694	0.11190795
12754_5#22	12754_5#92	0.004338375	0.12930207
12754_5#22	12754_5#94	0.03566814	0.45070148
12754_5#22	12754_5#95	4.6685906e-05	0.0
12754_5#22	19183_4#48	0.037666786	0.43120247
12754_5#22	19183_4#49	1.9458883e-05	0.04212167
12754_5#22	19183_4#50	0.005777238	0.13234404
12754_5#22	19183_4#51	0.03731858	0.43350986
12754_5#22	19183_4#52	0.004610097	0.1062844
12754_5#22	19183_4#53	0.004664146	0.113502696
12754_5#22	19183_4#54	0.004412528	0.117032714
12754_5#22	19183_4#55	0.037107237	0.4312714
12754_5#22	19183_4#56	0.0051278966	0.13240781
12754_5#22	19183_4#57	0.00015804102	0.045139942
12754_5#22	19183_4#58	0.0039411383	0.105573796
12754_5#22	19183_4#59	0.037182122	0.43409443
12754_5#22	19183_4#60	1.6054811e-07	0.042465795
12754_5#22	19183_4#61	9.839942e-05	0.0044328095
12754_5#22	19183_4#62	0.03535839	0.45056742
12754_5#22	19183_4#63	0.035481527	0.43791017
12754_5#22	19183_4#64	0.0046715843	0.16108431
12754_5#22	19183_4#65	0.03691324	0.43402424
12754_5#22	19183_4#66	0.005025789	0.13162847
12754_5#22	19183_4#67	0.0039411853	0.105924785
12754_5#22	19183_4#68	0.038275238	0.43239343
12754_5#22	19183_4#69	0.0046572457	0.10588368
12754_5#22	19183_4#70	0.03549349	0.43773586
12754_5#22	19183_4#71	0.00442551	0.108719006
12754_5#22	19183_4#72	0.0038388218	0.10970834
12754_5#22	19183_4#73	3.9409674e-06	0.042286146
12754_5#22	19183_4#74	0.037720382	0.43233073
12754_5#22	19183_4#75	0.037317477	0.4255746
12754_5#22	19183_4#76	0.035514742	0.43692958
12754_5#22	19183_4#77	0.0044177026	0.10155252
12754_5#22	19183_4#78	0.00019041634	0.03787032
12754_5#22	19183_4#79	1.1440512e-05	0.043305412
12754_5#24	12754_5#26	0.004380766	0.10193889
12754_5#24	12754_5#28	0.0047553116	0.15016669
12754_5#24	12754_5#3	0.0046035424	0.11447573
12754_5#24	12754_5#30	0.03685809	0.44618195
12754_5#24	12754_5#32	0.0004611881	0.046553
12754_5#24	12754_5#33	0.004556246	0.11632504
12754_5#24	12754_5#35	0.036349535	0.44727027
12754_5#24	12754_5#36	0.00015600458	0.03412662
12754_5#24	12754_5#37	0.037657175	0.43133497
12754_5#24	12754_5#39	0.036892124	0.43710604
12754_5#24	12754_5#40	0.004573395	0.10689457
12754_5#24	12754_5#42	0.037194908	0.42991665
12754_5#24	12754_5#43	0.00412442	0.1191167
12754_5#24	12754_5#45	0.0040465253	0.11520859
12754_5#24	12754_5#46	0.036500633	0.43557465
12754_5#24	12754_5#47	0.00020569787	0.039106835
12754_5#24	12754_5#49	0.037160967	0.4303705
12754_5#24	12754_5#5	0.03721191	0.44195953
12754_5#24	12754_5#51	0.0042827935	0.10224392
12754_5#24	12754_5#52	0.036583733	0.43351114
12754_5#24	12754_5#53	0.0041867583	0.10228931
12754_5#24	12754_5#55	0.0051991	0.12742703
12754_5#24	12754_5#57	0.0044019883	0.10900071
12754_5#24	12754_5#59	0.0051453672	0.12828884
12754_5#24	12754_5#6	0.006056851	0.13052118
12754_5#24	12754_5#61	3.704366e-05	0.0
12754_5#24	12754_5#62	0.036851887	0.44027257
12754_5#24	12754_5#64	0.004235971	0.11493494
12754_5#24	12754_5#66	0.0377562	0.42281014
12754_5#24	12754_5#68	0.0046907207	0.14956902
12754_5#24	12754_5#70	0.004575606	0.11621119
12754_5#24	12754_5#71	0.0005720771	0.04144907
12754_5#24	12754_5#72	0.03676736	0.44659054
12754_5#24	12754_5#73	0.03655871	0.4383308
12754_5#24	12754_5#74	2.7451075e-05	0.00034801738
12754_5#24	12754_5#76	0.004434079	0.11468065
12754_5#24	12754_5#78	2.9832876e-05	0.000420935
12754_5#24	12754_5#8	0.0044329553	0.1144128
12754_5#24	12754_5#80	3.568517e-05	6.4988426e-06
12754_5#24	12754_5#82	0.038055766	0.4266312
12754_5#24	12754_5#84	0.00019004055	0.04674282
12754_5#24	12754_5#86	0.0	0.015951302
12754_5#24	12754_5#88	0.037127595	0.44589776
12754_5#24	12754_5#89	5.601017e-05	1.7183844e-07
12754_5#24	12754_5#9	0.004441942	0.11566154
12754_5#24	12754_5#90	0.004153536	0.112181
12754_5#24	12754_5#92	0.004277551	0.13002741
12754_5#24	12754_5#94	0.035675377	0.45044765
12754_5#24	12754_5#95	3.6829522e-05	2.3643195e-06
12754_5#24	19183_4#48	0.037649915	0.43123907
12754_5#24	19183_4#49	6.4085125e-06	0.042234074
12754_5#24	19183_4#50	0.005745125	0.1327012
12754_5#24	19183_4#51	0.037302062	0.43357295
12754_5#24	19183_4#52	0.0045820842	0.1065995
12754_5#24	19183_4#53	0.0046381312	0.11378791
12754_5#24	19183_4#54	0.004374501	0.11745432
12754_5#24	19183_4#55	0.03703998	0.43194336
12754_5#24	19183_4#56	0.005108976	0.13260087
12754_5#24	19183_4#57	0.00014173842	0.045306705
12754_5#24	19183_4#58	0.0039173006	0.105796926
12754_5#24	19183_4#59	0.037164863	0.4340508
12754_5#24	19183_4#60	0.0	0.04230663
12754_5#24	19183_4#61	8.5779335e-05	0.004546051
12754_5#24	19183_4#62	0.035352465	0.4505018
12754_5#24	19183_4#63	0.035468314	0.43790892
12754_5#24	19183_4#64	0.0046690973	0.16090837
12754_5#24	19183_4#65	0.036892887	0.43413794
12754_5#24	19183_4#66	0.0049867094	0.13215142
12754_5#24	19183_4#67	0.0039173407	0.10614791
12754_5#24	19183_4#68	0.03824308	0.43262285
12754_5#24	19183_4#69	0.004629208	0.10619927
12754_5#24	19183_4#70	0.035480272	0.43773466
12754_5#24	19183_4#71	0.0044021583	0.10890123
12754_5#24	19183_4#72	0.0038014834	0.110167146
12754_5#24	19183_4#73	0.0	0.04220667
12754_5#24	19183_4#74	0.03769716	0.43247578
12754_5#24	19183_4#75	0.037250582	0.42624938
12754_5#24	19183_4#76	0.03550379	0.43687317
12754_5#24	19183_4#77	0.0043893186	0.101824194
12754_5#24	19183_4#78	0.00017109071	0.038090874
12754_5#24	19183_4#79	0.0	0.04338371
12754_5#26	12754_5#28	0.005292706	0.118474066
12754_5#26	12754_5#3	0.004396549	0.08313961
12754_5#26	12754_5#30	0.036039207	0.45594743
12754_5#26	12754_5#32	0.0044547417	0.10161691
12754_5#26	12754_5#33	0.004374935	0.081507646
12754_5#26	12754_5#35	0.03602914	0.44693166
12754_5#26	12754_5#36	0.004581454	0.07325139
12754_5#26	12754_5#37	0.037425864	0.43033355
12754_5#26	12754_5#39	0.037150264	0.44074938
12754_5#26	12754_5#40	0.0043317624	0.074118376
12754_5#26	12754_5#42	0.037183817	0.42451823
12754_5#26	12754_5#43	0.0039566085	0.10836714
12754_5#26	12754_5#45	0.000100715566	0.027094126
12754_5#26	12754_5#46	0.0363809	0.43318278
12754_5#26	12754_5#47	0.00454838	0.07365179
12754_5#26	12754_5#49	0.03717209	0.42480883
12754_5#26	12754_5#5	0.03720068	0.44198546
12754_5#26	12754_5#51	0.0003634525	0.014941497
12754_5#26	12754_5#52	0.03653735	0.4412187
12754_5#26	12754_5#53	0.00025022155	0.017619027
12754_5#26	12754_5#55	0.0051677423	0.10105666
12754_5#26	12754_5#57	0.004583628	0.09636756
12754_5#26	12754_5#59	0.0051020486	0.10192095
12754_5#26	12754_5#6	0.0054711923	0.12224055
12754_5#26	12754_5#61	0.00439657	0.10193036
12754_5#26	12754_5#62	0.03720772	0.42830694
12754_5#26	12754_5#64	0.00026058377	0.03113324
12754_5#26	12754_5#66	0.036939874	0.42620245
12754_5#26	12754_5#68	0.004661179	0.11865693
12754_5#26	12754_5#70	0.0044039893	0.08130665
12754_5#26	12754_5#71	0.0043087136	0.09808557
12754_5#26	12754_5#72	0.03651748	0.44938767
12754_5#26	12754_5#73	0.03649386	0.4343138
12754_5#26	12754_5#74	0.004358334	0.10257563
12754_5#26	12754_5#76	0.0006772643	0.06611722
12754_5#26	12754_5#78	0.0043633482	0.10264205
12754_5#26	12754_5#8	0.00066161435	0.06626082
12754_5#26	12754_5#80	0.0043474766	0.10285813
12754_5#26	12754_5#82	0.037932716	0.42532134
12754_5#26	12754_5#84	0.004537869	0.082485266
12754_5#26	12754_5#86	0.004472951	0.08770437
12754_5#26	12754_5#88	0.037305687	0.44470793
12754_5#26	12754_5#89	0.004352376	0.102872185
12754_5#26	12754_5#9	0.004337612	0.086407654
12754_5#26	12754_5#90	0.00026115254	0.021638809
12754_5#26	12754_5#92	0.00026382506	0.05640184
12754_5#26	12754_5#94	0.035603534	0.4438076
